PlayerID,C1_Win,C1_2in,C1_3in,C2_Win,C2_2in,C2_3in,C3_Win,C3_2in,C3_3in,C4_Win,C4_2in,C4_3in,C5_Win,C5_2in,C5_3in,C6_Win,C6_2in,C6_3in
4641,33.3,20.0,5.0,25.0,15.0,17.6,23.5,15.8,5.3,15.8,4.3,34.8,12.5,6.2,0.0,0.0,0.0,0.0
4642,88.5,3.8,30.0,20.0,25.0,26.1,21.7,8.7,11.1,38.9,22.2,14.3,28.6,6.2,6.2,31.2,0.0,0.0
4643,78.1,6.2,9.4,33.3,33.3,9.5,12.5,29.2,25.0,28.6,19.0,23.8,18.2,22.7,22.7,10.5,26.3,0.0
4644,61.9,9.5,9.5,21.4,21.4,29.4,23.5,23.5,8.7,17.4,30.4,6.7,33.3,13.3,8.3,33.3,0.0,0.0
4645,73.3,23.3,21.1,36.8,15.8,16.7,29.2,25.0,9.1,27.3,9.1,17.4,17.4,17.4,9.5,14.3,33.3,0.0
4649,53.8,30.8,3.8,31.8,13.6,22.7,13.6,9.1,9.1,11.5,26.9,23.1,4.8,14.3,9.1,13.6,0.0,0.0
4652,38.9,22.2,16.7,23.5,35.3,11.8,4.2,29.2,25.0,5.3,21.1,36.8,15.8,15.8,26.3,25.0,0.0,0.0
4653,83.3,10.0,30.4,30.4,8.7,17.4,34.8,13.6,18.2,31.8,10.5,21.1,21.1,15.0,35.0,0.0,0.0,0.0
4654,69.6,13.0,4.3,23.5,35.3,17.6,12.5,37.5,18.8,9.1,27.3,18.2,10.5,15.8,26.3,7.7,15.4,0.0
4656,23.1,15.4,23.1,4.8,23.8,4.8,5.6,16.7,16.7,21.1,5.3,15.8,15.0,35.0,7.1,7.1,0.0,0.0
4660,50.0,33.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,36.4,18.2,18.2,38.5,28.6,14.3,15.4,23.1,25.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,10.0,20.0,20.0,7.1,14.3,42.9,5.9,5.9,11.8,6.7,6.7,20.0,8.3,8.3,18.2,0.0,0.0,0.0
4665,16.7,41.7,16.7,5.6,11.1,5.6,6.2,12.5,20.0,26.7,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0
4669,46.2,15.4,23.1,17.6,23.5,15.8,15.8,10.0,15.0,15.0,15.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0
4674,34.8,21.7,21.7,18.8,25.0,6.2,17.4,13.0,26.1,19.0,28.6,14.3,25.9,18.5,18.2,27.3,0.0,0.0
4676,28.6,21.4,21.4,13.6,4.5,18.2,4.8,42.9,9.5,22.7,31.8,21.1,40.0,0.0,0.0,0.0,0.0,0.0
4677,57.1,14.3,14.3,27.3,18.2,18.2,42.9,14.3,18.2,18.2,9.1,18.2,4.8,23.8,0.0,0.0,0.0,0.0
4679,61.5,7.7,11.5,30.0,20.0,10.0,20.8,29.2,12.5,26.1,13.0,26.1,20.0,25.0,5.0,12.5,25.0,0.0
4680,31.2,12.5,31.2,4.8,23.8,33.3,26.3,21.1,17.6,23.5,21.7,17.4,25.0,0.0,0.0,0.0,0.0,0.0
4682,68.6,11.4,8.6,20.0,26.7,20.0,26.9,15.4,30.8,13.8,17.2,34.5,13.0,30.4,22.7,0.0,0.0,0.0
4688,66.7,20.0,10.0,27.8,33.3,16.7,9.1,40.9,18.2,4.2,29.2,33.3,16.7,11.1,27.8,3.7,11.1,7.4
4691,43.8,18.8,14.3,14.3,28.6,14.3,19.0,23.8,9.1,31.8,8.7,30.4,10.0,40.0,0.0,0.0,0.0,0.0
4693,30.8,15.4,7.7,9.5,14.3,23.8,5.3,21.1,21.1,27.8,5.6,4.5,22.7,26.7,0.0,0.0,0.0,0.0
4695,41.2,17.6,5.9,12.5,12.5,18.8,4.8,9.5,19.0,23.5,29.4,10.5,15.8,15.8,5.6,16.7,0.0,0.0
4697,35.3,23.5,11.8,15.8,10.5,4.3,17.4,17.4,5.3,26.3,26.3,17.4,17.4,7.1,0.0,0.0,0.0,0.0
4702,60.7,17.9,13.3,46.7,6.7,47.6,19.0,33.3,19.0,14.3,23.8,23.8,9.5,9.5,13.0,17.4,39.1,0.0
4703,63.0,7.4,14.8,5.9,29.4,29.4,11.8,41.2,11.1,11.1,38.9,6.2,25.0,12.5,28.6,0.0,0.0,0.0
4704,71.0,9.7,6.5,15.8,26.3,5.3,25.9,14.8,18.5,33.3,22.2,5.6,5.3,15.8,36.8,20.8,0.0,0.0
4709,58.3,16.7,8.3,23.8,23.8,14.3,18.2,18.2,22.7,13.3,40.0,13.3,21.7,21.7,9.5,19.0,0.0,0.0
4713,61.3,25.8,3.2,20.8,37.5,12.5,17.4,26.1,17.4,26.3,21.1,26.3,10.7,21.4,35.7,20.8,33.3,0.0
4715,57.1,21.4,52.2,13.0,13.0,18.8,31.2,25.0,40.0,13.3,6.7,29.4,5.9,11.8,14.3,9.5,0.0,0.0
4724,25.0,25.0,25.0,14.3,16.7,22.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,30.8,30.8,7.7,5.0,5.0,25.0,10.0,10.0,20.0,10.0,20.0,14.3,19.0,5.6,5.6,38.9,0.0,0.0
4729,25.0,25.0,25.0,25.0,25.0,20.0,20.0,40.0,28.6,14.3,20.0,30.0,30.0,10.5,10.5,0.0,0.0,0.0
4736,83.3,12.5,4.2,36.8,31.6,15.8,23.1,38.5,15.4,24.1,34.5,10.3,26.1,4.3,34.8,11.8,17.6,0.0
4739,66.7,18.5,7.4,15.4,19.2,23.1,38.5,34.6,11.5,16.0,16.0,24.0,15.0,15.0,10.0,13.3,26.7,0.0
4743,68.0,4.0,12.0,17.4,43.5,8.7,45.5,36.4,18.2,9.1,27.3,18.2,4.8,9.5,19.0,13.3,20.0,0.0
4750,40.0,20.0,30.0,23.1,23.1,15.4,5.0,25.0,25.0,14.3,14.3,12.5,6.2,6.2,12.5,25.0,0.0,0.0
4754,67.7,6.5,6.5,19.0,28.6,14.3,14.3,61.9,4.8,27.3,9.1,31.8,14.3,14.3,9.5,13.0,26.1,0.0
4757,82.1,14.3,23.8,28.6,4.8,8.7,26.1,13.0,23.5,11.8,29.4,4.5,22.7,22.7,15.8,21.1,15.8,0.0
4759,86.4,13.6,11.8,41.2,29.4,19.0,23.8,23.8,66.7,20.0,6.2,37.5,12.5,22.7,31.8,0.0,0.0,0.0
4760,78.6,3.6,3.6,26.3,21.1,21.1,28.6,38.1,9.5,21.1,26.3,15.8,16.0,32.0,16.0,6.2,18.8,0.0
4762,90.3,3.2,6.5,12.5,18.8,25.0,38.9,22.2,16.7,22.2,33.3,16.7,15.4,23.1,23.1,13.0,17.4,21.7
4775,76.5,11.8,5.9,13.3,33.3,20.0,23.1,15.4,7.7,35.7,28.6,6.7,26.7,6.7,8.3,8.3,8.3,0.0
4779,33.3,13.3,26.7,12.5,25.0,6.2,15.0,5.0,25.0,5.0,5.0,10.0,12.5,18.8,16.7,11.1,0.0,0.0
4785,7.1,21.4,14.3,5.6,16.7,5.6,15.8,15.8,36.8,6.7,20.0,28.6,14.3,0.0,0.0,0.0,0.0,0.0
4787,71.4,7.1,10.7,30.0,35.0,10.0,20.8,29.2,16.7,19.2,15.4,15.4,9.5,14.3,23.8,20.0,40.0,0.0
4789,53.8,15.4,15.4,13.3,33.3,20.0,15.8,26.3,21.1,10.5,15.8,36.8,6.2,18.8,18.8,10.0,0.0,0.0
4792,28.6,50.0,7.1,10.0,10.0,30.0,33.3,6.7,13.3,5.0,25.0,30.0,21.4,14.3,14.3,14.3,0.0,0.0
4794,80.8,15.4,23.8,28.6,38.1,27.6,27.6,10.3,11.1,27.8,27.8,9.1,13.6,36.4,13.3,33.3,0.0,0.0
4797,73.9,8.7,27.3,31.8,18.2,17.6,17.6,23.5,14.3,23.8,19.0,4.8,19.0,23.8,4.8,4.8,14.3,0.0
4798,67.9,25.0,17.4,43.5,17.4,28.6,19.0,33.3,18.8,12.5,37.5,9.1,9.1,27.3,13.6,27.3,0.0,0.0
4803,30.0,20.0,10.0,20.0,11.8,47.1,5.9,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4809,23.1,38.5,7.7,38.5,7.7,20.0,6.7,33.3,17.6,35.3,17.6,7.1,7.1,14.3,9.1,18.2,0.0,0.0
4811,33.3,11.1,22.2,12.0,12.0,8.0,18.5,29.6,22.2,20.8,20.8,12.5,13.0,30.4,4.8,14.3,0.0,0.0
4813,53.3,6.7,13.3,20.0,5.0,5.3,5.3,26.3,5.9,11.8,5.9,4.5,18.2,8.3,0.0,0.0,0.0,0.0
4817,63.2,15.8,13.3,33.3,20.0,29.4,23.5,23.5,5.9,41.2,17.6,12.5,37.5,5.0,10.0,0.0,0.0,0.0
4823,60.0,25.0,5.0,47.1,11.8,23.5,29.4,23.5,11.8,13.3,26.7,53.3,6.7,6.7,33.3,13.3,20.0,0.0
4831,63.6,9.1,13.6,7.1,35.7,21.4,30.0,30.0,20.0,13.3,20.0,33.3,14.3,7.1,28.6,11.1,5.6,22.2
4834,85.0,5.0,10.0,27.3,31.8,13.6,9.5,23.8,23.8,17.4,17.4,17.4,9.1,18.2,13.3,13.3,0.0,0.0
4836,33.3,11.1,20.0,10.0,11.1,33.3,20.0,10.0,10.0,12.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,45.5,27.3,13.6,15.0,25.0,25.0,17.6,35.3,11.8,4.3,30.4,13.0,5.0,25.0,25.0,17.6,11.8,11.8
4844,28.6,14.3,14.3,8.3,20.8,16.7,22.7,18.2,5.9,23.5,22.2,7.7,38.5,0.0,0.0,0.0,0.0,0.0
4850,55.6,22.2,5.6,37.5,25.0,18.8,20.0,30.0,10.0,31.2,25.0,18.8,7.1,7.1,42.9,6.2,18.8,25.0
4852,69.2,15.4,22.2,11.1,27.8,28.6,28.6,19.0,30.0,15.0,25.0,25.0,10.0,10.0,5.0,15.0,35.0,0.0
4856,66.7,16.7,2.8,19.0,42.9,14.3,20.0,32.0,16.0,16.0,40.0,4.0,10.7,10.7,28.6,9.1,18.2,0.0
4863,20.0,40.0,10.0,10.0,20.0,18.2,27.3,12.5,12.5,5.9,17.6,11.8,6.2,6.2,6.2,0.0,0.0,0.0
4864,50.0,27.8,5.6,5.3,26.3,10.5,5.9,17.6,11.8,15.0,10.0,10.0,5.9,5.9,23.5,6.7,0.0,0.0
4866,50.0,16.7,16.7,29.4,11.8,22.2,16.7,27.8,22.2,16.7,23.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0
4871,38.5,23.1,7.7,5.3,31.6,21.1,15.8,31.6,15.8,6.7,26.7,6.7,15.8,21.1,16.7,0.0,0.0,0.0
4873,73.1,3.8,15.4,22.7,31.8,18.2,6.2,25.0,31.2,8.3,20.8,20.8,5.9,35.3,9.1,0.0,0.0,0.0
4875,50.0,7.1,7.1,36.4,13.6,27.8,22.2,5.6,5.3,21.1,10.5,11.8,29.4,11.8,0.0,0.0,0.0,0.0
4876,50.0,25.0,5.3,36.8,21.1,9.5,19.0,19.0,12.5,18.8,12.5,20.0,5.0,7.1,0.0,0.0,0.0,0.0
4877,68.0,24.0,4.0,5.0,50.0,15.0,42.1,26.3,5.3,21.1,36.8,21.1,14.3,19.0,23.8,4.8,9.5,14.3
4882,16.7,25.0,15.8,15.8,5.3,9.5,14.3,23.8,10.0,20.0,10.0,5.0,10.0,10.0,20.0,0.0,0.0,0.0
4885,75.0,33.3,50.0,50.0,20.0,60.0,33.3,33.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,87.1,9.7,15.0,30.0,30.0,26.7,33.3,26.7,29.4,29.4,23.5,29.4,35.3,11.8,31.6,31.6,0.0,0.0
4887,54.5,13.6,4.5,5.3,26.3,31.6,9.1,22.7,18.2,10.0,10.0,20.0,3.8,11.5,15.4,22.2,0.0,0.0
4890,42.1,21.1,10.5,9.5,33.3,23.8,8.3,16.7,25.0,8.7,13.0,17.4,4.3,26.1,13.0,4.5,13.6,13.6
4892,46.7,20.0,6.7,11.1,11.1,27.8,12.5,31.2,25.0,5.9,23.5,23.5,11.8,11.8,17.6,6.7,6.7,0.0
4896,50.0,11.1,22.2,9.5,4.8,23.8,3.8,30.8,19.2,21.1,14.3,4.8,14.3,4.5,0.0,0.0,0.0,0.0
4899,33.3,25.0,16.7,4.8,23.8,9.5,40.0,5.0,15.8,21.1,5.6,11.1,8.3,8.3,0.0,0.0,0.0,0.0
4903,71.4,7.1,3.6,35.7,21.4,17.9,22.2,29.6,29.6,8.7,13.0,34.8,9.5,28.6,14.3,9.5,9.5,19.0
4905,33.3,8.3,16.7,9.1,13.6,13.6,7.1,14.3,7.1,25.0,16.7,5.0,10.0,13.3,0.0,0.0,0.0,0.0
4906,45.5,31.8,9.1,12.0,24.0,20.0,8.3,33.3,37.5,21.7,39.1,4.0,12.0,24.0,9.5,9.5,0.0,0.0
4908,84.8,12.1,36.4,31.8,18.2,28.0,32.0,12.0,19.0,38.1,14.3,7.1,21.4,28.6,12.5,12.5,31.2,0.0
4909,64.3,7.1,7.1,11.1,38.9,16.7,17.6,23.5,23.5,25.0,12.5,6.7,6.7,6.7,6.7,6.7,0.0,0.0
4918,50.0,21.4,7.1,22.7,22.7,18.2,8.7,13.0,30.4,15.4,30.8,6.9,6.9,24.1,15.4,0.0,0.0,0.0
4925,52.0,20.0,20.0,8.7,21.7,30.4,7.4,33.3,25.9,29.6,11.1,22.2,4.5,9.1,27.3,17.6,11.8,0.0
4926,68.4,5.3,10.5,60.0,10.0,20.0,30.0,40.0,5.0,33.3,27.8,13.3,6.7,14.3,7.1,35.7,0.0,0.0
4930,53.3,20.0,13.3,20.0,30.0,20.0,18.2,27.3,18.2,19.0,33.3,9.5,17.6,11.8,29.4,4.3,8.7,17.4
4931,64.5,9.7,12.9,31.0,20.7,24.1,15.0,40.0,10.0,8.0,16.0,36.0,4.8,9.5,42.9,5.3,21.1,15.8
4932,71.4,17.9,3.6,8.7,30.4,13.0,18.8,31.2,12.5,20.0,25.0,20.0,21.1,5.3,15.8,11.1,5.6,16.7
4934,65.5,17.2,3.4,13.0,39.1,13.0,13.6,27.3,31.8,8.7,13.0,17.4,8.0,16.0,20.0,20.0,0.0,0.0
4938,72.7,18.2,22.7,18.2,31.8,34.8,21.7,13.0,17.6,11.8,35.3,11.1,11.1,33.3,23.5,0.0,0.0,0.0
4941,16.7,33.3,16.7,12.5,18.8,25.0,23.1,23.1,7.7,6.2,6.2,10.5,15.8,11.1,0.0,0.0,0.0,0.0
4942,58.3,25.0,31.2,25.0,31.2,6.2,12.5,31.2,5.0,5.0,45.0,6.7,13.3,40.0,7.1,7.1,21.4,0.0
4944,27.3,18.2,18.2,6.7,6.7,33.3,17.4,13.0,21.7,5.0,5.0,25.0,20.0,6.7,5.3,10.5,0.0,0.0
4948,50.0,25.0,10.0,19.0,28.6,23.8,31.6,15.8,27.8,22.2,11.1,9.5,9.5,11.1,22.2,0.0,0.0,0.0
4949,67.7,19.4,9.7,24.0,28.0,16.0,18.2,27.3,36.4,13.0,43.5,26.1,9.1,22.7,27.3,6.2,12.5,37.5
4951,55.6,11.1,7.7,38.5,12.5,18.8,37.5,4.8,19.0,23.8,9.5,14.3,14.3,14.3,0.0,0.0,0.0,0.0
4952,41.7,25.0,8.3,11.8,47.1,10.5,10.5,26.3,6.7,13.3,26.7,5.0,5.0,5.0,7.1,0.0,0.0,0.0
4953,76.0,8.0,12.0,29.6,25.9,11.1,15.4,23.1,23.1,16.7,33.3,29.2,21.1,5.3,15.8,15.8,21.1,10.5
4958,68.0,4.0,4.0,22.7,18.2,18.2,14.3,33.3,19.0,18.2,27.3,27.3,5.3,5.3,42.1,27.3,0.0,0.0
4959,86.2,10.3,3.4,18.8,25.0,12.5,15.8,42.1,21.1,29.4,5.9,29.4,15.0,30.0,25.0,22.2,22.2,0.0
4961,77.8,8.3,5.6,26.3,21.1,10.5,31.6,15.8,15.8,21.1,21.1,10.5,10.5,31.6,21.1,13.0,21.7,21.7
4963,80.8,7.7,7.7,29.2,25.0,4.2,26.3,26.3,10.5,15.4,11.5,30.8,5.0,15.0,25.0,17.6,23.5,0.0
4966,57.1,14.3,14.3,20.0,25.0,10.0,15.0,15.0,25.0,14.8,18.5,22.2,17.4,21.7,17.4,14.3,0.0,0.0
4969,45.5,27.3,18.2,14.3,35.7,6.7,26.7,46.7,12.5,18.8,25.0,53.8,7.7,7.7,7.7,0.0,0.0,0.0
4973,40.0,20.0,25.0,4.8,19.0,33.3,15.8,36.8,26.3,12.5,18.8,25.0,15.0,5.0,30.0,5.3,10.5,0.0
4976,25.0,25.0,50.0,37.5,12.5,50.0,18.2,27.3,6.7,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,70.6,17.6,5.9,11.8,23.5,11.8,14.3,19.0,23.8,6.2,18.8,18.8,13.6,22.7,13.6,16.7,25.0,0.0
4985,73.3,16.7,6.7,22.2,33.3,11.1,28.0,24.0,12.0,5.9,29.4,23.5,10.5,21.1,42.1,25.0,18.8,0.0
4988,20.0,26.7,4.5,4.5,9.1,14.3,28.6,4.8,11.1,11.1,11.1,9.5,14.3,5.3,5.3,5.3,0.0,0.0
4989,76.5,5.9,17.6,17.6,41.2,23.5,14.3,28.6,19.0,6.2,18.8,31.2,5.6,16.7,16.7,6.2,31.2,0.0
4991,57.1,19.0,14.3,20.0,25.0,15.4,23.1,26.9,5.9,11.8,47.1,15.0,10.0,10.0,5.9,17.6,0.0,0.0
5003,38.5,23.1,7.7,4.8,28.6,4.8,9.5,19.0,14.3,5.6,11.1,16.7,14.3,7.7,0.0,0.0,0.0,0.0
5006,45.5,9.1,9.1,10.5,15.8,28.6,14.3,23.5,5.9,11.8,15.0,5.0,20.0,4.8,0.0,0.0,0.0,0.0
5011,41.7,8.3,25.0,5.9,23.5,18.8,18.8,5.0,5.0,15.0,11.1,11.1,10.0,0.0,0.0,0.0,0.0,0.0
5012,52.4,23.8,4.8,11.1,18.5,25.9,20.8,29.2,16.7,17.6,23.5,16.7,8.3,16.7,23.8,9.5,0.0,0.0
5013,52.9,5.9,25.0,12.5,31.2,25.0,10.0,25.0,26.7,6.7,20.0,5.6,5.6,22.2,14.3,21.4,0.0,0.0
5016,74.1,11.1,11.1,27.8,16.7,22.2,30.4,17.4,30.4,26.7,13.3,26.7,16.7,38.9,20.0,20.0,0.0,0.0
5026,80.0,10.0,20.0,15.0,25.0,25.0,31.2,25.0,13.3,20.0,13.3,18.8,12.5,18.8,12.5,16.7,0.0,0.0
5028,85.3,5.9,2.9,28.0,40.0,12.0,18.2,18.2,18.2,28.0,12.0,32.0,19.0,19.0,14.3,10.0,5.0,0.0
5031,37.5,12.5,25.0,8.3,41.7,16.7,16.7,8.3,7.1,7.1,14.3,25.0,9.1,0.0,0.0,0.0,0.0,0.0
5032,69.2,7.7,17.6,17.6,11.8,23.1,30.8,30.8,7.7,15.4,30.8,5.9,11.8,6.7,13.3,0.0,0.0,0.0
5034,68.6,14.3,5.7,22.2,37.0,3.7,17.4,34.8,26.1,26.3,5.3,31.6,29.2,37.5,23.5,11.8,0.0,0.0
5035,29.4,29.4,11.8,14.3,38.1,9.5,20.8,20.8,20.8,19.0,4.8,19.0,13.6,9.1,27.3,25.0,0.0,0.0
5036,45.5,18.2,9.1,5.9,35.3,5.9,40.0,11.8,11.8,18.8,12.5,23.1,0.0,0.0,0.0,0.0,0.0,0.0
5037,33.3,8.3,33.3,15.4,30.8,23.1,18.2,9.1,9.1,11.1,22.2,11.1,5.6,16.7,16.7,5.6,5.6,11.1
5038,62.5,20.8,12.5,16.0,32.0,20.0,4.3,39.1,13.0,19.2,15.4,15.4,9.5,23.8,19.0,5.6,16.7,0.0
5039,50.0,22.2,7.7,30.8,11.5,9.5,23.8,19.0,17.9,21.4,17.9,25.0,25.0,0.0,0.0,0.0,0.0,0.0
5051,75.0,16.7,4.2,30.0,25.0,35.0,23.5,17.6,17.6,28.6,23.8,9.5,9.5,14.3,19.0,15.4,0.0,0.0
5052,100.0,33.3,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,62.5,6.2,12.5,25.0,18.8,25.0,31.2,12.5,25.0,13.0,34.8,21.7,10.5,10.5,10.5,7.7,7.7,23.1
5058,80.8,3.8,7.7,28.1,37.5,18.8,31.8,36.4,9.1,3.7,33.3,25.9,8.3,25.0,12.5,16.7,5.6,33.3
5063,41.7,16.7,16.7,9.5,38.1,14.3,5.6,16.7,11.1,9.5,28.6,19.0,15.4,23.1,5.3,15.8,0.0,0.0
5064,56.2,6.2,6.2,6.2,43.8,12.5,6.2,18.8,18.8,4.0,28.0,28.0,5.9,23.5,29.4,6.7,13.3,0.0
5066,72.7,9.1,23.5,23.5,17.6,10.5,26.3,26.3,11.1,44.4,14.3,9.5,19.0,15.4,46.2,0.0,0.0,0.0
5067,58.3,8.3,16.7,4.8,19.0,19.0,18.2,27.3,13.6,12.5,18.8,9.1,9.1,9.1,7.7,15.4,0.0,0.0
5074,44.4,33.3,16.7,5.6,27.8,5.3,36.8,4.5,9.1,18.2,5.0,5.0,10.0,7.1,14.3,0.0,0.0,0.0
5075,53.1,18.8,9.4,12.0,24.0,32.0,19.2,11.5,26.9,26.1,17.4,17.4,9.1,22.7,40.9,23.8,19.0,0.0
5077,14.3,14.3,20.0,12.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,14.3,28.6,7.1,14.3,21.4,21.4,11.8,23.5,23.5,12.5,12.5,6.2,6.7,20.0,6.2,12.5,0.0,0.0
5081,33.3,33.3,14.8,19.0,33.3,14.3,14.3,19.0,19.0,15.0,25.0,35.0,8.3,12.5,25.0,6.2,31.2,0.0
5084,85.7,7.1,7.1,26.7,20.0,13.3,38.9,22.2,27.8,9.5,38.1,14.3,13.3,6.7,26.7,6.2,18.8,43.8
5087,52.0,24.0,23.8,28.6,23.8,11.8,23.5,29.4,10.0,25.0,30.0,20.0,6.7,20.0,19.0,9.5,0.0,0.0
5092,50.0,38.9,21.1,52.6,5.3,30.0,20.0,20.0,21.7,4.3,8.7,13.3,6.7,40.0,7.1,21.4,21.4,0.0
5095,63.2,10.5,5.3,23.5,17.6,17.6,23.1,23.1,7.7,20.0,20.0,20.0,12.5,18.8,37.5,14.3,35.7,0.0
5096,71.4,14.3,8.7,39.1,17.4,25.0,25.0,12.5,4.3,26.1,21.7,5.0,10.0,20.0,4.5,18.2,0.0,0.0
5100,23.1,23.1,7.7,5.9,11.8,11.8,11.8,5.9,14.3,14.3,5.6,11.1,33.3,11.1,0.0,0.0,0.0,0.0
5102,52.6,21.1,15.8,4.5,27.3,18.2,5.3,10.5,21.1,10.5,15.8,6.7,6.7,5.9,0.0,0.0,0.0,0.0
5103,10.0,30.0,30.0,6.2,25.0,18.8,6.2,25.0,16.7,11.8,23.5,15.4,0.0,0.0,0.0,0.0,0.0,0.0
5107,57.1,14.3,14.3,11.1,5.6,27.8,7.7,15.4,15.4,14.3,7.1,10.0,20.0,20.0,7.1,7.1,14.3,0.0
5112,48.0,20.0,16.0,38.1,23.8,9.5,15.0,45.0,15.0,9.1,22.7,27.3,20.0,25.0,5.0,11.8,0.0,0.0
5113,20.0,10.0,40.0,9.1,9.1,9.1,8.3,8.3,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,51.9,14.8,14.8,20.0,26.7,20.0,16.7,20.8,29.2,36.4,4.5,22.7,8.0,16.0,20.0,11.1,22.2,0.0
5117,16.7,16.7,16.7,7.1,14.3,7.1,27.3,27.3,18.2,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,72.7,22.7,11.8,52.9,11.8,10.0,40.0,5.0,28.6,28.6,10.5,15.8,26.3,11.1,22.2,0.0,0.0,0.0
5122,16.7,16.7,16.7,28.6,28.6,14.3,25.0,12.5,25.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,25.0,33.3,16.7,26.3,21.1,5.9,5.9,17.6,6.2,18.8,5.9,11.8,10.0,0.0,0.0,0.0,0.0,0.0
5124,33.3,16.7,16.7,25.0,14.3,42.9,37.5,33.3,33.3,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125,57.7,11.5,11.5,10.0,20.0,25.0,18.2,27.3,18.2,28.6,7.1,7.1,5.3,15.8,10.5,5.9,41.2,0.0
5126,66.7,16.7,10.0,5.3,26.3,10.5,23.3,36.7,13.3,21.7,26.1,34.8,21.7,21.7,26.1,8.7,13.0,13.0
5128,14.3,14.3,9.1,27.3,25.0,25.0,8.3,9.1,18.2,9.1,7.7,15.4,8.3,0.0,0.0,0.0,0.0,0.0
5129,38.5,23.1,23.1,15.4,7.7,38.5,33.3,8.3,25.0,21.4,35.7,7.1,16.7,41.7,5.6,5.6,0.0,0.0
5130,44.4,5.6,11.1,15.0,35.0,13.0,21.7,4.8,14.3,14.3,5.6,5.6,6.2,0.0,0.0,0.0,0.0,0.0
5131,18.2,18.2,26.3,10.5,15.0,10.0,5.0,35.0,9.5,4.8,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0
5132,51.4,20.0,8.6,36.0,24.0,36.0,20.8,16.7,20.8,27.6,17.2,20.7,34.8,21.7,6.7,20.0,26.7,0.0
5134,65.0,15.0,5.0,5.9,29.4,17.6,4.2,25.0,16.7,11.1,27.8,5.0,10.0,15.0,18.8,12.5,0.0,0.0
5136,60.0,16.7,10.0,40.0,20.0,7.7,26.9,26.9,30.0,15.0,18.2,9.1,27.3,9.1,22.7,0.0,0.0,0.0
5139,58.8,11.8,11.8,18.2,50.0,9.1,20.0,25.0,20.0,9.5,33.3,19.0,10.0,5.0,30.0,13.3,33.3,0.0
5143,22.2,11.1,4.8,19.0,14.3,10.5,15.8,21.1,5.3,31.6,11.1,22.2,10.0,10.0,0.0,0.0,0.0,0.0
5144,27.3,27.3,10.0,25.0,10.0,18.8,31.2,5.9,29.4,17.6,9.5,9.5,6.7,6.7,0.0,0.0,0.0,0.0
5145,66.7,14.8,7.4,21.1,26.3,5.3,20.0,28.0,20.0,16.7,16.7,22.2,5.0,10.0,30.0,12.5,6.2,0.0
5148,30.8,15.4,15.4,45.5,13.3,6.7,26.7,15.4,15.4,23.1,9.1,11.8,0.0,0.0,0.0,0.0,0.0,0.0
5150,57.9,21.1,22.2,27.8,22.2,28.6,21.4,11.8,23.5,17.6,5.0,20.0,35.0,10.5,5.3,21.1,0.0,0.0
5151,15.4,15.4,15.4,5.0,20.0,15.0,5.0,15.0,11.1,11.1,31.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0
5152,22.2,22.2,6.7,13.3,20.0,7.1,14.3,15.4,7.7,14.3,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5153,20.0,13.3,13.3,8.7,8.7,13.0,9.1,9.1,10.0,15.0,20.0,4.5,18.2,5.9,11.8,0.0,0.0,0.0
5154,36.4,9.1,9.1,13.3,6.7,13.3,18.8,18.8,6.2,12.5,31.2,5.6,33.3,16.7,6.2,12.5,25.0,0.0
5155,40.0,26.7,12.5,37.5,6.2,9.5,23.8,28.6,11.8,41.2,5.9,19.0,23.8,4.8,6.7,13.3,33.3,0.0
5160,43.8,25.0,6.2,14.3,14.3,35.7,28.6,14.3,19.0,10.0,15.0,15.0,5.0,10.0,30.0,20.0,20.0,0.0
5161,66.7,12.5,12.5,11.1,27.8,16.7,5.3,31.6,10.5,4.8,23.8,23.8,11.8,29.4,11.8,8.0,4.0,0.0
